API_Number,Well_Name,Operator,County,Date,Formation,Oil_Prod_BBL,Gas_Prod_MCF,Water_Prod_BBL,BHP_PSI,GOR,Choke_Size
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2019-08-29,Avalon Shale,23232.0,50485.98,7698.88,3835.0,2173.0,24
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2019-09-28,Avalon Shale,21910.93,48056.01,7296.0,3759.0,2193.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2019-10-28,Avalon Shale,20851.95,46152.99,6976.6,3684.0,2213.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2019-11-27,Avalon Shale,19558.6,43683.88,6575.03,3611.0,2233.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2019-12-27,Avalon Shale,188865.25,42562.83,6379.19,3540.0,225.0,24
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-01-26,Avalon Shale,18292.54,41592.29,6207.71,3470.0,2274.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-02-25,Avalon Shale,17497.4,40136.45,5965.75,3401.0,2294.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-03-26,Avalon Shale,16624.86,38469.47,5694.74,3334.0,2314.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-04-25,Avalon Shale,15734.68,36726.23,5414.89,3268.0,2334.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-05-25,Avalon Shale,15440.66,36350.66,5338.3,3203.0,2354.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-06-24,Avalon Shale,14890.48,35355.03,5171.81,3140.0,2374.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-07-24,Avalon Shale,14234.25,34083.33,4966.57,3077.0,2394.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-08-23,Avalon Shale,13614.46,32873.2,4772.0,3016.0,2415.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-09-22,Avalon Shale,13112.36,31924.69,4616.9,2957.0,2435.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-10-22,Avalon Shale,12503.2,30693.14,4422.33,2898.0,2455.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-11-21,Avalon Shale,12566.91,31102.42,4464.89,2841.0,2475.0,24
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2020-12-21,Avalon Shale,12272.58,30620.9,4379.87,2785.0,2495.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-01-20,Avalon Shale,11452.21,28804.47,4105.34,2729.0,2515.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-02-19,Avalon Shale,11210.73,28422.68,4036.64,2675.0,2535.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-03-21,Avalon Shale,11225.51,28686.02,4059.85,2622.0,2555.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-04-20,Avalon Shale,10552.81,27179.32,3833.37,2570.0,2576.0,24
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-05-20,Avalon Shale,10527.08,27324.88,3840.8,2520.0,2596.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-06-19,Avalon Shale,10382.98,27159.74,3804.76,2470.0,2616.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-07-19,Avalon Shale,9883.43,26051.9,3637.45,2421.0,2636.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-08-18,Avalon Shale,9941.1,26403.96,3674.52,2373.0,2656.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-09-17,Avalon Shale,9711.79,25990.3,3605.23,2326.0,2676.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-10-17,Avalon Shale,9142.56,24650.92,3408.48,2280.0,2696.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-11-16,Avalon Shale,9085.9,24680.98,3401.84,2235.0,2716.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2021-12-16,Avalon Shale,9098.4,24897.99,3421.01,2190.0,2737.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-01-15,Avalon Shale,8499.31,23429.6,3209.3,2147.0,2757.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-02-14,Avalon Shale,8694.66,24143.06,3296.91,2104.0,2777.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-03-16,Avalon Shale,8321.32,23273.82,3168.6,2063.0,2797.0,24
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-04-15,Avalon Shale,8316.03,23426.36,3179.84,2022.0,2817.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-05-15,Avalon Shale,8054.13,22850.64,3092.53,1982.0,2837.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-06-14,Avalon Shale,8056.89,23020.58,3106.42,1943.0,2857.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-07-14,Avalon Shale,7589.05,21836.54,2938.13,1904.0,2877.0,24
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-08-13,Avalon Shale,7572.1,21940.15,2943.64,1867.0,2897.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-09-12,Avalon Shale,7557.09,22048.72,2949.84,1830.0,2918.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-10-12,Avalon Shale,7184.93,21107.46,2816.02,1793.0,2938.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-11-11,Avalon Shale,7053.68,20863.8,2775.81,1758.0,2958.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2022-12-11,Avalon Shale,6985.66,20803.16,2760.17,1723.0,2978.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-01-10,Avalon Shale,6927.38,20769.01,2748.19,1689.0,2998.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-02-09,Avalon Shale,6762.08,20409.47,2693.38,1655.0,3018.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-03-11,Avalon Shale,6726.38,20437.09,2689.88,1623.0,3038.0,24
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-04-10,Avalon Shale,6687.74,20454.25,2685.08,1591.0,3058.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-05-10,Avalon Shale,6648.93,20469.34,2680.09,1559.0,3079.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-06-09,Avalon Shale,6339.57,19644.49,2565.49,1528.0,3099.0,32
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-07-09,Avalon Shale,6307.77,19672.89,2562.68,1498.0,3119.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-08-08,Avalon Shale,6104.58,19161.99,2489.85,1468.0,3139.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-09-07,Avalon Shale,6051.76,19117.97,2477.95,1439.0,3159.0,48
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-10-07,Avalon Shale,6011.93,19113.13,2471.22,1411.0,3179.0,64
42-286-63377,LOVING_UNIT_171H,Occidental,Loving,2023-11-06,Avalon Shale,5826.22,18639.94,2404.17,1383.0,3199.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-01-01,Wolfcamp B,38303.5,103636.69,21829.69,4500.0,2706.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-01-31,Wolfcamp B,30831.51,84254.15,17659.16,4411.0,2733.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-03-02,Wolfcamp B,26339.13,72690.32,15161.14,4324.0,2760.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-04-01,Wolfcamp B,22950.16,63958.45,13275.8,4238.0,2787.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-05-01,Wolfcamp B,19680.05,55377.65,11440.25,4154.0,2814.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-05-31,Wolfcamp B,17832.06,50660.08,10416.8,4072.0,2841.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-06-30,Wolfcamp B,16160.12,46347.41,9486.17,3991.0,2868.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-07-30,Wolfcamp B,14567.18,42172.97,8592.6,3912.0,2895.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-08-29,Wolfcamp B,13046.99,38124.92,7733.08,3835.0,2922.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-09-28,Wolfcamp B,11790.57,34772.53,7021.99,3759.0,2949.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-10-28,Wolfcamp B,11354.86,33794.76,6794.85,3684.0,2976.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-11-27,Wolfcamp B,10066.01,30231.21,6052.28,3611.0,3003.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2019-12-27,Wolfcamp B,9686.48,29353.45,5851.69,3540.0,3030.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-01-26,Wolfcamp B,8887.5,27172.73,5394.34,3470.0,3057.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-02-25,Wolfcamp B,8386.29,25867.24,5114.03,3401.0,3084.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-03-26,Wolfcamp B,7942.05,24711.88,4865.76,3334.0,3112.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-04-25,Wolfcamp B,7424.99,23303.93,4570.13,3268.0,3139.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-05-25,Wolfcamp B,7010.97,22194.16,4335.28,3203.0,3166.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-06-24,Wolfcamp B,6695.91,21377.98,4159.54,3140.0,3193.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-07-24,Wolfcamp B,6232.29,20066.4,3889.29,3077.0,3220.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-08-23,Wolfcamp B,5833.62,18940.62,3657.12,3016.0,3247.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-09-22,Wolfcamp B,5502.37,18013.99,3465.14,2957.0,3274.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-10-22,Wolfcamp B,5504.13,18168.7,3481.94,2898.0,3301.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-11-21,Wolfcamp B,5042.28,16780.59,3204.14,2841.0,3328.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2020-12-21,Wolfcamp B,4829.44,16202.93,3082.65,2785.0,3355.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-01-20,Wolfcamp B,4674.08,15808.17,2996.8,2729.0,3382.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-02-19,Wolfcamp B,4561.44,15550.63,2937.58,2675.0,3409.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-03-21,Wolfcamp B,4325.27,14862.5,2797.81,2622.0,3436.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-04-20,Wolfcamp B,4177.83,14468.92,2714.34,2570.0,3463.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-05-20,Wolfcamp B,3967.4,13847.48,2588.93,2520.0,3490.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-06-19,Wolfcamp B,3881.92,13654.15,2544.21,2470.0,3517.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-07-19,Wolfcamp B,3836.2,13597.13,2525.18,2421.0,3544.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-08-18,Wolfcamp B,3576.99,12775.15,2364.74,2373.0,3571.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-09-17,Wolfcamp B,3434.88,12360.57,2280.59,2326.0,3599.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-10-17,Wolfcamp B,3337.64,12100.94,2225.53,2280.0,3626.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-11-16,Wolfcamp B,3338.76,12195.36,2235.8,2235.0,3653.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2021-12-16,Wolfcamp B,3130.19,11518.19,2105.04,2190.0,3680.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-01-15,Wolfcamp B,3092.17,11461.97,2088.29,2147.0,3707.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-02-14,Wolfcamp B,2944.1,10992.74,1996.68,2104.0,3734.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-03-16,Wolfcamp B,2921.95,10989.12,1989.99,2063.0,3761.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-04-15,Wolfcamp B,2812.45,10653.39,1923.42,2022.0,3788.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-05-15,Wolfcamp B,2726.93,10403.24,1872.71,1982.0,3815.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-06-14,Wolfcamp B,2685.62,10318.29,1851.99,1943.0,3842.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-07-14,Wolfcamp B,2621.2,10141.73,1815.04,1904.0,3869.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-08-13,Wolfcamp B,2577.9,10043.94,1792.4,1867.0,3896.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-09-12,Wolfcamp B,2398.83,9411.13,1674.73,1830.0,3923.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-10-12,Wolfcamp B,2400.23,9481.59,1682.55,1793.0,3950.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-11-11,Wolfcamp B,2373.85,9441.62,1670.82,1758.0,3977.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2022-12-11,Wolfcamp B,2287.87,9161.54,1616.82,1723.0,4004.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-01-10,Wolfcamp B,2186.13,8813.26,1551.15,1689.0,4031.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-02-09,Wolfcamp B,2188.11,8880.46,1558.79,1655.0,4059.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-03-11,Wolfcamp B,2131.29,8707.53,1524.39,1623.0,4086.0,64
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-04-10,Wolfcamp B,2055.1,8451.84,1475.75,1591.0,4113.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-05-10,Wolfcamp B,2019.33,8359.38,1455.82,1559.0,4140.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-06-09,Wolfcamp B,1938.29,8076.34,1402.91,1528.0,4167.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-07-09,Wolfcamp B,1909.27,8007.1,1387.36,1498.0,4194.0,24
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-08-08,Wolfcamp B,1942.23,8197.85,1416.84,1468.0,4221.0,48
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-09-07,Wolfcamp B,1869.61,7941.93,1369.19,1439.0,4248.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-10-07,Wolfcamp B,1858.55,7945.23,1366.38,1411.0,4275.0,32
42-135-70596,REEVES_UNIT_172H,AstraCore,Reeves,2023-11-06,Wolfcamp B,1818.93,7825.06,1342.44,1383.0,4302.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-01-01,Wolfcamp A,40741.61,86940.78,15604.62,4500.0,2134.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-01-31,Wolfcamp A,31639.3,68192.02,12178.9,4411.0,2155.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-03-02,Wolfcamp A,26495.5,57671.01,10249.64,4324.0,2177.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-04-01,Wolfcamp A,22121.33,48622.11,8599.88,4238.0,2198.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-05-01,Wolfcamp A,18367.18,40762.53,7175.59,4154.0,2219.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-05-31,Wolfcamp A,16224.45,36353.38,6369.55,4072.0,2241.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-06-30,Wolfcamp A,14659.52,33159.74,5783.25,3991.0,2262.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-07-30,Wolfcamp A,12836.26,29309.46,5088.55,3912.0,2283.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-08-29,Wolfcamp A,11525.63,26562.81,4591.06,3835.0,2305.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-09-28,Wolfcamp A,10739.89,24981.11,4298.64,3759.0,2326.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-10-28,Wolfcamp A,9864.94,23156.48,3967.34,3684.0,2347.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-11-27,Wolfcamp A,8806.18,20859.12,3558.4,3611.0,2369.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2019-12-27,Wolfcamp A,8408.06,20095.52,3413.63,3540.0,2390.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-01-26,Wolfcamp A,7670.01,18495.23,3128.68,3470.0,2411.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-02-25,Wolfcamp A,7131.61,17349.14,2922.72,3401.0,2433.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-03-26,Wolfcamp A,6579.03,16145.27,2708.85,3334.0,2454.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-04-25,Wolfcamp A,6478.49,16036.78,2679.86,3268.0,2475.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-05-25,Wolfcamp A,6058.29,15125.91,2517.65,3203.0,2497.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-06-24,Wolfcamp A,5557.68,13994.61,2320.25,3140.0,2518.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-07-24,Wolfcamp A,5229.69,13280.3,2193.33,3077.0,2539.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-08-23,Wolfcamp A,5019.79,12854.41,2114.92,3016.0,2561.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-09-22,Wolfcamp A,4937.29,12748.5,2089.61,2957.0,2582.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-10-22,Wolfcamp A,4709.4,12260.56,2002.18,2898.0,2603.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-11-21,Wolfcamp A,4488.6,11781.51,1916.9,2841.0,2625.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2020-12-21,Wolfcamp A,4174.65,11046.56,1790.82,2785.0,2646.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-01-20,Wolfcamp A,3975.83,10605.3,1713.15,2729.0,2667.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-02-19,Wolfcamp A,3931.19,10570.12,1701.44,2675.0,2689.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-03-21,Wolfcamp A,3713.7,10064.58,1614.42,2622.0,2710.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-04-20,Wolfcamp A,3643.8,9952.91,1591.02,2570.0,2731.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-05-20,Wolfcamp A,3544.48,9757.26,1554.44,2520.0,2753.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-06-19,Wolfcamp A,3355.83,9309.56,1478.13,2470.0,2774.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-07-19,Wolfcamp A,3271.77,9146.18,1447.37,2421.0,2795.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-08-18,Wolfcamp A,3179.37,8955.72,1412.58,2373.0,2817.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-09-17,Wolfcamp A,2952.12,8378.58,1317.27,2326.0,2838.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-10-17,Wolfcamp A,2944.28,8419.18,1319.41,2280.0,2860.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-11-16,Wolfcamp A,2873.69,8278.64,1293.28,2235.0,2881.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2021-12-16,Wolfcamp A,2771.29,8042.79,1252.51,2190.0,2902.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-01-15,Wolfcamp A,2697.46,7886.09,1224.3,2147.0,2924.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-02-14,Wolfcamp A,2614.83,7700.31,1191.81,2104.0,2945.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-03-16,Wolfcamp A,2529.93,7504.26,1157.95,2063.0,2966.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-04-15,Wolfcamp A,2476.61,7398.98,1138.29,2022.0,2988.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-05-15,Wolfcamp A,2376.81,7151.53,1096.98,1982.0,3009.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-06-14,Wolfcamp A,2346.91,7111.65,1087.67,1943.0,3030.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-07-14,Wolfcamp A,2305.45,7035.22,1072.87,1904.0,3052.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-08-13,Wolfcamp A,2222.66,6830.0,1038.6,1867.0,3073.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-09-12,Wolfcamp A,2108.56,6524.39,989.32,1830.0,3094.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-10-12,Wolfcamp A,2075.07,6465.03,977.58,1793.0,3116.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-11-11,Wolfcamp A,2059.81,6461.46,974.34,1758.0,3137.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2022-12-11,Wolfcamp A,2021.9,6385.69,960.28,1723.0,3158.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-01-10,Wolfcamp A,1966.97,6254.17,937.96,1689.0,3180.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-02-09,Wolfcamp A,1880.3,6018.72,900.23,1655.0,3201.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-03-11,Wolfcamp A,1889.61,6088.84,908.3,1623.0,3222.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-04-10,Wolfcamp A,1786.22,5793.82,862.03,1591.0,3244.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-05-10,Wolfcamp A,1798.62,5872.41,871.46,1559.0,3265.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-06-09,Wolfcamp A,1734.95,5701.56,843.93,1528.0,3286.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-07-09,Wolfcamp A,1707.92,5649.17,834.05,1498.0,3308.0,24
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-08-08,Wolfcamp A,1659.13,5523.18,813.4,1468.0,3329.0,32
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-09-07,Wolfcamp A,1603.23,5371.31,789.07,1439.0,3350.0,64
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-10-07,Wolfcamp A,1629.9,5495.44,805.31,1411.0,3372.0,48
42-194-10457,LOVING_UNIT_173H,Pioneer,Loving,2023-11-06,Wolfcamp A,1609.76,5461.88,798.44,1383.0,3393.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-01-01,Avalon Shale,52437.66,158652.45,27574.11,4500.0,3026.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-01-31,Avalon Shale,44377.79,135609.62,23452.54,4411.0,3056.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-03-02,Avalon Shale,38295.25,118181.24,20338.76,4324.0,3086.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-04-01,Avalon Shale,33946.17,105786.81,18118.2,4238.0,3116.0,32
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-05-01,Avalon Shale,29028.05,91338.67,15569.56,4154.0,3147.0,48
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-05-31,Avalon Shale,26941.56,85588.52,14521.28,4072.0,3177.0,48
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-06-30,Avalon Shale,24475.84,78495.9,13256.63,3991.0,3207.0,48
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-07-30,Avalon Shale,22989.15,74423.51,12511.85,3912.0,3237.0,48
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-08-29,Avalon Shale,21523.42,70329.65,11770.71,3835.0,3268.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-09-28,Avalon Shale,20058.56,66149.98,11022.35,3759.0,3298.0,24
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-10-28,Avalon Shale,18413.43,61281.69,10166.75,3684.0,3328.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-11-27,Avalon Shale,17384.82,58384.36,9644.52,3611.0,3358.0,24
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2019-12-27,Avalon Shale,16861.7,57137.7,9398.65,3540.0,3389.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2020-01-26,Avalon Shale,15914.33,54408.94,8912.43,3470.0,3419.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2020-02-25,Avalon Shale,15358.09,52971.89,8641.3,3401.0,3449.0,32
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2020-03-26,Avalon Shale,14649.27,50970.32,8281.0,3334.0,3479.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2020-04-25,Avalon Shale,13467.92,47267.42,7648.61,3268.0,3510.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2020-05-25,Avalon Shale,13115.35,46426.84,7482.86,3203.0,3540.0,64
42-489-11509,REEVES_UNIT_174H,ExxonMobil,Reeves,2020-06-24,Avalon Shale,12449.63,44446.94,7135.77,3140.0,3570.0,48
